# f0,f1,f2,f3,f4
-7.229256038584253030e-01,-1.081086298089337511e-01,2.244244400651496194e-03,-2.779495462404310002e-01,-6.188962681056182219e-02
5.349401359437934156e-01,8.453772001421384907e-02,-8.018301783022252103e-04,1.371063145042103193e-01,1.291753303830091640e-02
-6.802223350555732795e-01,-1.087656789671746088e-01,1.758705693864612849e-03,-2.479718405535265846e-01,3.074922198100921503e-02
-2.268467701305348916e-01,-1.359766643078000881e-01,-1.454171409091031862e-03,1.111497070513360053e-01,1.963696238313104858e-02
5.429619668990517400e-01,1.306675918318433161e-01,-8.098569548974410325e-04,1.215507217704293874e-01,1.391761662635644832e-02
4.426149929405482908e-01,-1.602845895115569963e-01,2.404512611519748949e-05,-1.522371571226358369e-02,1.278253299666403178e-02
-6.299117418835248339e-01,-1.083993316950818547e-01,1.401648971286704190e-03,-2.511574973136078068e-02,-5.317575782271433127e-02
5.588518241042789159e-01,2.212209197950642248e-01,-1.048624824229591433e-03,1.022901795481402643e-01,1.486589963242067845e-02
5.574059780477864656e-01,2.026342134267542783e-01,-2.724942673016812582e-03,1.087811321685080712e-01,1.483363683119250792e-02
1.761776500849600857e-01,-1.579816063671660165e-01,-9.146974281793517981e-04,-1.478391155578265108e-02,1.320928931087792142e-02
-4.704748793519320516e-01,-1.312885528825790959e-01,-2.217396867449679312e-03,8.309530808524868972e-02,2.518777574250407117e-02
6.293759668912344285e-01,4.251857310721879890e-01,-2.859776124773816134e-04,1.648460295228005579e-01,1.584586084175725745e-02
5.789678501955813905e-01,1.893810208691161234e-01,-3.323318088496307740e-04,1.944848924528400913e-01,1.503675021619301291e-02
5.803559772798507765e-01,2.098188203817892283e-01,-1.051465925247612159e-03,1.935928608220888192e-01,1.552936370482029850e-02
-7.928342606261185033e-01,-1.072567749860945663e-01,1.404957594731968181e-03,-4.896383915434626144e-01,-1.745977886947912283e-02
-7.304839639488682757e-01,-1.048868087569371776e-01,1.820201133966747875e-03,-3.019131337347158439e-01,-4.443598879858200179e-02
5.783213057829061921e-01,2.359719023816842232e-01,-8.050632493541343051e-04,1.537088873456059490e-01,1.407049129985580259e-02
5.480889077293568112e-01,1.381112701275560573e-01,-1.373081782749068207e-03,1.392664196880218641e-01,1.468076023649928126e-02
-6.993355495870128280e-01,-1.065399097240833787e-01,1.562132187220868296e-03,-1.974324338005300217e-01,-8.361692422573013816e-02
6.161549579507186181e-01,3.985261571622322752e-01,-8.448769262781751941e-04,1.365094170291877296e-01,1.452994763402557475e-02
-6.677918664871230758e-01,-1.061722948062606559e-01,1.503786386997489838e-03,-1.214373453750914739e-01,-6.946759672593544321e-02
3.705427858257735463e-01,-2.121347714105786542e-01,-1.278832200564465789e-03,-2.246658538756491838e-02,1.389853082994932203e-02
-7.526140753789013482e-01,-1.063929229907216722e-01,1.608744347918218383e-03,-4.387109514804069521e-01,2.985629097598120965e-02
5.121537444073328560e-01,-6.796513936454402771e-02,-2.288501511075082939e-03,1.565279640917765502e-01,1.370527307987458657e-02
6.033865032919130122e-01,2.889722235069803191e-01,7.046649782296298694e-05,1.962074090649571223e-01,1.565238709879167647e-02
5.984348427953682936e-01,2.916962256639999418e-01,2.763277553731313804e-04,1.791822877063646013e-01,1.530780714465890952e-02
-7.621337422575333864e-01,-1.078660271170383544e-01,1.172408977790837447e-03,-4.644074063948619435e-01,2.715292968129688275e-02
-7.343309038378310616e-01,-1.055241786817020938e-01,1.233355491679049036e-03,-3.228348702016506921e-01,-3.176922194444159464e-02
6.335606046292787674e-01,4.432568396137094302e-01,-1.742979153043506873e-03,1.705507367647965122e-01,1.554254670942782461e-02
6.019600449628296213e-01,3.972303910097116364e-01,-1.019995653905425570e-03,8.643460623678947408e-02,1.630031895515230561e-02
-4.339855493657978625e-01,-1.283023515313061469e-01,-2.213838559796385986e-03,8.866159321823943729e-02,1.817471161110688696e-02
-7.072123707699483619e-01,-1.059576335154179122e-01,8.684905324844294618e-04,-2.684609534789558216e-01,-2.142049452124865708e-02
4.916728829709564041e-01,-1.049558476731908691e-01,-3.293280910475004843e-03,1.054789874903167418e-01,1.510390297756430272e-02
-7.747658266641883618e-01,-1.063620158083222189e-01,-7.970393637742745211e-04,-4.163734473188179797e-01,-4.066235509148100058e-02
-7.222647870546506921e-01,-1.057049296329978516e-01,8.789861726427261818e-04,-3.033640862166009922e-01,-2.077404784826740111e-02
5.676587675752080564e-01,2.078341155755526748e-01,-1.159586702092383357e-03,1.483654977637274830e-01,1.544944808995978719e-02
-6.707511994992364501e-01,-1.060125109421142103e-01,2.560165582945046498e-03,-1.431796371513490707e-01,-5.176976883214592928e-02
3.783456409166910950e-01,-1.222475047236275675e-01,-8.845557077529520333e-04,-1.240132423332397649e-02,1.295316066364875923e-02
6.231942775264588397e-01,3.578553504786589068e-01,-3.650019626593348394e-04,2.144204532636376781e-01,1.464700542193327244e-02
5.119176494173780512e-01,-6.756511425028748075e-02,-2.583968503035976010e-03,1.517179746285478303e-01,1.439743512842824209e-02
-6.306854738866968235e-01,-1.087777421912915071e-01,2.575157903220315499e-04,-3.018309914535279807e-03,-7.937012572850563052e-02
-4.725814622649340824e-01,-1.213510812572212716e-01,-1.041904605749550744e-03,8.481160577655373622e-02,2.613375021869728670e-02
-4.648802572987074111e-01,-1.101097989741447181e-01,-7.422076366947294272e-04,8.586578981147795220e-02,2.735611926221053966e-02
2.145945438406488270e-01,-2.070332651180387951e-01,-7.227456440523382687e-04,-3.222337835490179936e-02,1.408699063571475577e-02
-8.040589494700861595e-01,-1.071244148795210543e-01,1.003726428132267843e-03,-4.730714689537080520e-01,-8.378437516688791442e-02
2.799519584837935060e-01,-1.613884556110497248e-01,-4.544989608120886477e-04,-1.830994425451535831e-02,1.561439474304506837e-02
-6.605692100930719013e-01,-1.048391871916692225e-01,2.043398516198067019e-03,-1.475249745658663847e-01,-1.598538803760220575e-02
6.287595361399462845e-01,4.367078988722823962e-01,-1.082154084958801814e-03,1.586638930849812723e-01,1.639347690198746793e-02
5.441873197135055351e-01,8.515547497834631552e-02,-8.212974910702541429e-04,1.846856782142663189e-01,1.537270780741209833e-02
-6.108550054712214017e-01,-1.152173451111025287e-01,8.533581243500520898e-04,6.826308770456478159e-02,-4.356916576300136346e-02
-4.024986348930065239e-01,-1.496667934683819090e-01,-1.367206302174963587e-03,8.970483734525715180e-02,1.981287943317511235e-02
-7.481114309738632340e-01,-1.051912952633699688e-01,1.735725939031453969e-03,-3.327178466001265433e-01,-6.922383093276039678e-02
5.635311725278324690e-01,1.870589593220029212e-01,-1.295562610675915537e-04,1.404598404895409658e-01,1.529653727253616965e-02
5.736587461752629125e-01,2.378965000442622157e-01,-8.292824145610211244e-04,1.347356285140745014e-01,1.624717706268938994e-02
5.806218044226443276e-01,2.106540361448264731e-01,-6.553818424345081309e-04,1.956127530183971452e-01,1.322655103352872105e-02
5.131506946639774469e-01,7.464736378452471732e-02,-2.953700529483285417e-03,6.897300931506152033e-02,1.566845058276385150e-02
5.929212186224230852e-01,2.585385714078688446e-01,-1.219332442451559386e-03,1.941550061013299355e-01,1.401759985744547438e-02
5.745024422143888421e-01,2.826659831396364231e-01,-1.011546717804776658e-03,9.960116863923076935e-02,1.458335112096619847e-02
-7.473302215468038967e-02,-9.863211575199784531e-02,-3.335418118876986963e-04,6.805856298218714018e-02,1.747580899903141555e-02
-6.326322105616690727e-01,-1.075105465385649967e-01,9.619647961244482065e-04,-3.418278637246032620e-02,-4.698086746444005146e-02
-6.061472858401429908e-01,-1.137206114030777787e-01,1.023967377223016255e-03,-1.768783291241050049e-01,2.111552098420816162e-02
-7.174226174325895045e-01,-1.079601226641511841e-01,1.656069752718849521e-03,-2.545653415576390466e-01,-6.346790232477815541e-02
5.155287885095140021e-01,4.729219830727743323e-02,-2.536531017890411230e-03,9.991655297913211442e-02,1.453283172104647726e-02
5.080134928001871497e-01,3.696850017970973457e-02,-3.034889583245785685e-03,8.104618806414010113e-02,1.433837068960428993e-02
2.052117594548690249e-01,-1.897652779398185940e-01,-4.470028421474125696e-04,9.561569491198497472e-02,1.371652392009082254e-02
-8.039517564590414889e-01,-1.062472890534786468e-01,1.058572306480982765e-03,-4.773952678854038734e-01,-8.147075177085753850e-02
-6.809114287297688417e-01,-1.063643738431574032e-01,1.621437600051649523e-03,-2.254883081978948656e-01,1.485569090854823963e-02
-8.043257382524552357e-01,-1.057102565371633301e-01,4.273330305613854091e-04,-5.036516735411395995e-01,-3.484608858948149562e-02
-7.660871759432257289e-01,-1.083966023288803621e-01,-4.202132418959081536e-04,-4.560436292457916152e-01,1.476341360704282180e-02
5.094300027715189527e-01,1.061736579359603624e-02,-2.163843222338073229e-03,1.123069277957006312e-01,1.405654151680437239e-02
5.038220988804504863e-01,3.297316851888808936e-02,-2.030997611414022807e-03,6.971713899386258739e-02,1.553234067847597544e-02
-6.687815923817561625e-01,-1.056831605076035824e-01,1.127961022530144007e-03,-1.386582996206658369e-01,-4.792335764863309838e-02
6.283019877040851853e-01,4.747197806795657171e-01,-1.298524157107294741e-03,1.150878762818888373e-01,1.453813901915282196e-02
-3.910144215059835893e-01,-9.583461407099548579e-02,-3.635350428976380326e-04,9.879533304027746099e-02,1.996073878698325504e-02
4.952990319844547962e-01,-3.498082707061712232e-02,-7.999715348887548249e-06,8.859979248888748271e-02,1.331102588432486224e-02
6.287234311753945315e-01,4.071866793187791655e-01,5.912834644527719882e-04,1.836453589838311085e-01,1.593222062680751949e-02
5.434596830120471678e-01,1.431000980548651491e-01,-1.013229180775852009e-03,1.128278517835065026e-01,1.508355910311593058e-02
-6.147579356317873778e-01,-1.138916146805422636e-01,2.285949000884102047e-03,5.862107540920362403e-02,-4.608050524707323070e-02
-7.084369581396049442e-01,-1.059975441904725812e-01,1.646293611879627757e-03,-3.167721870755656477e-01,2.983125575436133825e-02
-6.273052954947843096e-01,-1.086600087778174378e-01,2.656617186776202150e-03,-1.028082509040348230e-01,2.979590106664545615e-02
-7.455426518339072217e-01,-1.061405023242639328e-01,1.169579146260275610e-03,-3.207282559455421622e-01,-6.862707329608383477e-02
-6.197567068612898078e-01,-1.137083610966806158e-01,2.990315207634921743e-03,5.332279728446962658e-02,-5.961773696841873860e-02
-7.360427289367634796e-01,-1.062021348471773735e-01,-1.233018932819049873e-03,-3.102000694922009139e-01,-6.304590096441188563e-02
5.106620064754543442e-01,-3.147947276786908222e-02,-2.913084149936366954e-03,1.364260962841603864e-01,1.404364901625058254e-02
-6.104168504593053823e-01,-1.102554650114916518e-01,1.138834717867212099e-03,9.784856207703569383e-03,-1.858940309997706222e-02
-7.363157287994499534e-01,-1.054382344736586735e-01,4.588114950843191851e-04,-3.164990718990889906e-01,-4.469285819929609549e-02
-7.447512763625764309e-01,-1.057846226220908598e-01,2.695923593773841102e-04,-3.582105005683194898e-01,-5.860828815530112409e-03
6.087058115778564149e-01,3.072838744270427469e-01,-7.410042632773184259e-04,1.964592920576774260e-01,1.620708510003851174e-02
-3.335862889180839508e-01,-1.330407948504853388e-01,-1.330267993230336296e-03,1.002295385400816530e-01,2.178113895675096515e-02
-3.007188892669955815e-01,-9.930321363473013085e-02,-8.861062515825323706e-04,1.137340366654461810e-01,2.118690533167637280e-02
4.499493940231741318e-01,-1.276481975096521726e-01,9.186102818284780239e-04,-9.992441403885549481e-03,1.258669663839327713e-02
5.263495241523150625e-01,1.298049959104537188e-01,-2.806251085135045339e-03,6.588612355160193557e-02,1.455219254739176932e-02
-7.385938865564276590e-01,-1.057025129973351296e-01,1.942567819244231993e-03,-3.167545615216050825e-01,-5.137280241873667941e-02
5.356331305654020714e-01,1.352719597314216982e-01,-1.851213657132575558e-03,9.352452905939116767e-02,1.414399813990485123e-02
3.635417487497306643e-01,-1.055160306124662412e-01,-6.147008297784851060e-04,-1.571442322208895306e-02,1.548551511314372013e-02
-7.472063081532723805e-01,-1.068110317647210650e-01,1.318156423183154333e-03,-3.304020123295987599e-01,-6.397175944541232118e-02
5.085337898317083827e-01,5.338027706264256156e-02,-1.653135158726399883e-03,7.246073630733235182e-02,1.571101946067756175e-02
-4.267608980919408435e-01,-8.533323117952022752e-02,2.640173631425568406e-04,9.731600621796132611e-02,2.394077966417398895e-02
2.578242300333931647e-01,-1.675985768966802292e-01,-6.991348273004405200e-04,-1.979104056077631013e-02,1.393362001360401274e-02
5.201120374935044310e-01,-2.426010730994448625e-02,-2.076685644201461262e-03,1.763289941235711977e-01,1.550495867544441318e-02
-8.080021375413707352e-01,-1.065408847192463732e-01,1.139201801190665737e-03,-5.012389212146035611e-01,-5.985530190916506232e-02
6.350063934220588902e-01,4.852682853952410280e-01,-9.229923516386406791e-05,1.347374207031862281e-01,1.516579588783542945e-02
-6.342341238996368480e-01,-1.060102840326999224e-01,-1.014843808043224211e-03,-4.811918985541126237e-02,-4.803985577561434295e-02
-5.955945239415996184e-01,-1.130287165379877529e-01,1.634499459364633332e-03,-4.308067031651034717e-03,2.175879136045750714e-02
5.058504550967336533e-01,-6.800559106146238098e-02,-2.878995664855210461e-03,1.354971187316164061e-01,1.437492872239772707e-02
-4.312889690847145907e-01,-1.376751668245833615e-01,-9.274652936483107840e-04,8.723706161923473756e-02,2.188007420204257994e-02
5.589092650913517479e-01,2.224167401588374449e-01,3.809002150728702006e-04,9.786959651782581315e-02,1.413390686387401736e-02
6.190819481920288858e-01,4.399239895590608129e-01,-1.389323288292416666e-03,1.109014265169776109e-01,1.425776614387132268e-02
-7.461872519664303205e-01,-1.060896744620049570e-01,-1.524190085137888684e-04,-3.222055285993866147e-01,-6.679730452828153142e-02
4.147639787728076288e-01,-2.071370130985451530e-01,-1.952609382851733233e-04,-2.077247819605986326e-02,1.343816481627072706e-02
1.697056586142139112e-01,-1.142145796446538963e-01,6.469006501174590562e-04,-8.400757935541491514e-03,1.582759046683122547e-02
3.027708307215698502e-01,-1.789392742621384869e-01,-2.968208127140314835e-04,-2.237823343717536620e-02,1.481498148870741792e-02
-7.913413800816851973e-01,-1.065471889872651456e-01,-4.520602668435458273e-05,-4.631586708075383085e-01,-5.990705806092591623e-02
5.819088202491730089e-01,2.269309303741704198e-01,-7.445377572366851165e-04,1.801376972951697908e-01,1.465603171363000050e-02
-4.695427920936708910e-01,-8.843628697798522342e-02,-3.907980737494653914e-04,8.981609626732961482e-02,2.715715216685339259e-02
5.992137238189798598e-01,3.385068392211815214e-01,-1.950168677426518046e-03,1.366902104162591169e-01,1.517931265047309415e-02
6.364958081982468041e-01,4.802816389333475211e-01,1.862404401776984687e-04,1.368472508092509199e-01,1.519480962731222483e-02
5.035440624856619696e-01,-6.546440910726687712e-02,-1.206539833356146070e-04,1.134130086073764643e-01,1.196667483281316918e-02
3.682901984684894825e-01,-1.606567269414608812e-01,3.244379896659665930e-04,-1.277422728242527152e-02,1.276842952202287065e-02
5.969767449103755563e-01,3.358092465210211208e-01,-8.289099672401789706e-04,1.334500373914920546e-01,1.462099322512813195e-02
-7.842513716944177204e-01,-1.059909449872202397e-01,6.669736569415362845e-04,-4.434357586267424489e-01,-4.220949717649091076e-02
-3.008308617534294349e-01,-1.024091396024459782e-01,-8.061421743514074782e-04,1.114625951810376131e-01,2.315848550100554210e-02
-7.641121700774874403e-01,-1.054184815339476722e-01,3.217007937041671279e-04,-3.895995675371915490e-01,-4.751009504977446452e-02
-6.380207930134565997e-01,-1.065896190958892514e-01,5.160113311403619930e-03,-1.337988127191999943e-01,3.134807534866467654e-02
5.737055205387059376e-01,2.130180065301192360e-01,-5.672772020398043034e-04,1.559985108922296582e-01,1.247689019769268257e-02
5.785253291511844864e-01,2.095386253259584886e-01,-1.230458877503224410e-03,1.894396822103749378e-01,1.495459369397622064e-02
2.725723085660729517e-01,-1.318159700653359356e-01,-1.434228310258731749e-03,-1.931445440731749744e-02,1.319725175938629008e-02
5.639973543120003763e-01,1.778957719139953042e-01,-1.262287440863474374e-03,1.433038779670960106e-01,1.422617431919434225e-02
3.217964342345249196e-01,-9.726551113734331622e-02,-1.831049566544606867e-04,-1.485478162944673351e-02,1.353557929621501850e-02
-8.128743638519153603e-01,-1.066772308142708431e-01,4.867606490461184811e-04,-5.158304566177502881e-01,-5.547618449895480586e-02
-7.605308686244824923e-01,-1.058089538615558933e-01,9.529245622206871736e-04,-3.951544068241065744e-01,-3.186330420080594333e-02
-6.190171296664721545e-01,-1.148967854288025642e-01,1.093492212535238702e-03,5.931995259712209700e-02,-5.897559934976698282e-02
5.421112933042195881e-01,1.313196318178961597e-01,-1.577036472222061994e-03,1.142815854486730065e-01,1.506714003502793338e-02
4.135902030539136964e-01,-9.949175386877413818e-02,-1.374666418951164750e-04,-9.828252561392218298e-03,1.725289118636510327e-02
-4.733193833067616541e-01,-5.307463226733034195e-02,-7.817220074230135868e-04,9.235194808549522516e-02,2.649883962721787459e-02
5.642475293428514949e-01,1.409133800054019059e-01,-1.489365594634364191e-03,1.926933395518813097e-01,1.300322601620109743e-02
-7.576076865601771848e-01,-1.061392169001510455e-01,1.998036397617397575e-04,-3.959755652571164131e-01,-1.761594229095862774e-02
4.395152112313098769e-01,-1.918964067804745377e-01,-6.590346839175254424e-04,-1.891068822182205567e-02,1.293198096944934115e-02
5.428326668947056621e-01,1.101627606683587141e-01,3.432842117445034026e-04,1.420835653621475014e-01,1.477949162931281590e-02
5.108595983415398223e-02,-1.751598239859276929e-01,-4.533082138095778483e-05,8.425841680264056777e-03,1.490014318574822000e-02
5.394648548539316968e-01,5.871222911059021526e-02,-2.960666684884927317e-05,1.799889056365668594e-01,1.572349475284227222e-02
5.415450547992941566e-01,6.914811997106426467e-02,-1.214129438646978105e-03,1.829046126856792298e-01,1.476348753041975201e-02
6.311780302706437862e-01,4.457251723791341713e-01,-6.527745072503421614e-04,1.611033281074696899e-01,1.438869829268924101e-02
-7.258246999951097900e-01,-1.060227334568708130e-01,1.270183881329103263e-03,-3.110768941992625991e-01,-9.820783012291939632e-03
-7.183912079203128576e-01,-1.055265653331889514e-01,6.738132564964871302e-04,-2.684112256322379042e-01,-4.614988194001398703e-02
-6.532179838130559579e-01,-1.085489828524669048e-01,2.392712917701374058e-03,-7.384366012904081122e-02,-7.832138664052763766e-02
-7.326175911712198285e-01,-1.055099031931740622e-01,4.179954495566562227e-04,-3.228969282564355670e-01,-2.131508360118459719e-02
5.985852955513383256e-01,2.905835255287934071e-01,-2.067765441870506060e-04,1.767543307193795987e-01,1.541981757571420607e-02
6.035576068797808835e-01,3.932584677367276793e-01,8.080873854146375726e-04,9.878023722899342829e-02,1.634443263369348559e-02
-2.825499130893877053e-01,-7.345877557373568789e-02,-7.493577911600368723e-04,1.183859484177514770e-01,2.326066739938823999e-02
-4.314329128312874850e-01,-8.717190329108234770e-02,-1.029752320814623012e-03,9.533399865427781561e-02,2.242462098942041987e-02
-6.763572531575072766e-01,-1.079294640163993846e-01,1.741298710726368990e-04,-1.738793917428694269e-01,-3.579806786524386553e-02
5.787188509098268874e-01,2.068733986805409708e-01,-1.015520875939728311e-03,1.886566919135680143e-01,1.495515870710050800e-02
